idJeu;Nom du jeu;Auteur;Éditeur;nb joueurs;âge min;Durée;Type;Notice;Zone plan;Zone bénévole;idZone;À animer;Reçu;Mécanismes;Thèmes;Tags;Description;Image;Logo;Vidéo
814;Petits Peuples;Rémi Saunier, Nathalie Saunier;Bombyx;2 à 4 joueurs;10 ans;45 mn;Experts;https://studiobombyx.com/assets/PETITSPEUPLES_rulebook_FR.pdf;Esplanade-Centre 4;;185;oui;oui;Construction,Majorité,Objectifs secrets;Nature;Nature,Construction,Majorité,Objectifs secrets;Petits Peuples est un jeu de construction avec objectifs secrets dans lequel vous allez bâtir une cité dans un des territoires du jardin !;https://cdn2.philibertnet.com/514631-large_default/petits-peuples.jpg;https://studiobombyx.com/wp-content/themes/bombyx/images/bombyx-logo.svg;https://videoregles.net/videoregle/petits-peuples
819;Ctrl Global;Nicolas Brodu;Oka Luda;2 à 5 joueurs;14 ans;80 mn;Experts;http://okaluda.fr/ctrl-global-le-jeu/;Esplanade-Centre 2;;183;non;oui;;;;Dans CTRL GLOBAL, vous êtes à la tête d’une grande organisation et votre but est de faire grandir votre influence sur la population par tous les moyens… Prenez le contrôle des structures étatiques et militaires, des médias et des entreprises, de l’environnement et même… des croyances des gens ! N’hésitez surtout pas à piller les ressources de la planète ! En effet, elles vous permettront de jouer plus vite des effets plus puissants ! Attention toutefois, il est probable que la société civile se rendre compte de vos agissements et qu’elle décide de réagir… Sachez donc rester discret, plus discret que les autres joueurs, pour asseoir et accroître votre influence…;https://okaluda.fr/wp-content/uploads/2020/07/controle-global-Oka-Luda.jpg;https://okaluda.fr/wp-content/uploads/2018/10/cropped-logo-nicofinal-FOND-TRANSPARENT.png;
820;Aurignac;Loïc Lamy;Oka Luda;1 à 5 joueurs;12 ans;90 mn;Initiés;https://www.gigamic.com/files/catalog/products/rules/aurignac-rules-web.pdf;Esplanade-Centre 2;;183;non;oui;Gestion de main,Pose d'ouvriers;Préhistoire;Préhistoire,Gestion de main,Pose d'ouvriers;Aurignac est un jeu asymétrique, dans lequel vous dirigez un clan de Néandertaliens ou d’Homo-Sapiens. Une mécanique de deck building pour Sapiens, De placement d’ouvriers pour Neandertal et de Gestion de main pour Mère-Nature.;https://www.gigamic.com/files/catalog/products/images/product/oka-luda-aurignac-boite-3d-web.webp;https://okaluda.fr/wp-content/uploads/2018/10/cropped-logo-nicofinal-FOND-TRANSPARENT.png;https://www.youtube.com/watch?v=WjkVicTWEcI
835;Mandalas;Alexis Suard;Poptalks;2 à 3 joueurs;10 ans;30 mn;Initiés;https://www.poptalks.com/wp-content/uploads/2022/12/livret_regles_mandalas_FR_EN_v17.pdf;Antigone-Sud 5;;195;non;oui;Gestion de ressources,Paris;Abstrait, Mandalas;Abstrait, Mandalas,Gestion de ressources,Paris;Vous êtes des maîtres mandalas qui cherchent à influencer des élèves voulant améliorer leur maîtrise dans le choix des couleurs utilisées pour peindre leur mandalas, selon les couleurs que vous jugez importantes. ;https://www.poptalks.com/wp-content/uploads/2022/09/Mise-en-page-couverture_Mandalas-1-1-1024x731.png;https://www.poptalks.com/wp-content/uploads/2022/08/cropped-296995420_5266472316767673_1086588367184898966_n.png;
837;Clinic Rush; Anthony Howgego, Konstantinos Kokkinis, David Turczi;Geek Attitude Games;1 à 4 joueurs;12 ans;30 mn;Tout public;https://www.geekattitudegames.com/wp-content/uploads/2020/09/r%C3%A8gles-Clinic-Rush-FR.pdf;Antigone-Sud 4;Antigone-Sud 4c;208;oui;oui;Coopératif,Pose d'ouvriers,Temps réel;Médecine, Simulation;Médecine, Simulation,Coopératif,Pose d'ouvriers,Temps réel;Jeunes médecins engagés dans une toute nouvelle clinique, vos collègues et vous devez vous coordonner pour accueillir, diagnostiquer et soigner les patients qui se pressent à vos portes. Prenez les malades en charge dès leur admission jusqu’à leur complète guérison. Mais soyez vigilants car les erreurs médicales se paient cher !;https://www.espritjeu.com/upload/image/clinic-rush-p-image-75151-grande.jpg;https://www.geekattitudegames.com/wp-content/uploads/2018/12/logo-site-1.png;https://www.youtube.com/watch?v=Lk_Sjsn28ys
839;Pessoa;Orlando Sá;Geek Attitude Games;1 à 4 joueurs;10 ans;90 mn;Initiés;https://cdn.1j1ju.com/medias/27/39/7a-pessoa-regle.pdf;Antigone-Sud 4;Antigone-Sud 4c;208;oui;oui;Pose d'ouvriers;Littérature, Histoire;Littérature, Histoire,Pose d'ouvriers;Pessoa est un jeu de placement d’ouvriers dans lequel chaque joueur interprète un des plus célèbres hétéronymes de l’écrivain : Alberto Caeiro, Ricardo Reis, Álvaro de Campos ou Bernardo Soares.;https://cdn3.philibertnet.com/531827-large_default/pessoa.jpg;https://www.geekattitudegames.com/wp-content/uploads/2018/12/logo-site-1.png;https://www.youtube.com/watch?v=5wdlnmurufg
844;On Board;Antoine Bauza, Ludovic Maublanc, Corentin Lebrat, Théo Rivière;Capitaine Meeple;2 joueurs;8 ans;20 mn;Tout public;https://cdn.1j1ju.com/medias/91/c8/bb-on-board-regle.pdf;Antigone-Sud 2;;192;non;oui;Flip and write;Navigation;Navigation,Flip and write;On Board est un Flip & Write pour 2 joueurs dans lequel deux capitaines de bateaux de croisières s'affrontent pour décider de celui offrant la plus belle croisière !;https://cdn3.philibertnet.com/536765-large_default/on-board.jpg;https://www.capitainemeeple.com/wp-content/uploads/2021/08/LOGO_CM_horizontal_bleu-250x103.png;https://www.youtube.com/watch?v=X3YXAqn9EL8
849;Les 9 Muses;Jean-Marc Armbruster;Poptalks;2 à 5 joueurs;8 ans;30 mn;Tout public;https://www.poptalks.com/les-9-muses/;Antigone-Sud 5;;195;non;oui;Cartes;Mythologie;Mythologie,Cartes;Vous cherchez à acquérir des connaissances auprès des 9 Muses d’Apollon pour que celui-ci vous désigne comme le plus érudit et vous confie la gestion de son nouveau temple à Delphes.;https://www.poptalks.com/wp-content/uploads/2022/09/mockup_muses-1024x683.png;https://www.poptalks.com/wp-content/uploads/2022/08/cropped-296995420_5266472316767673_1086588367184898966_n.png;
861;K3;Philippe Proux;Helvetiq;2 à 4 joueurs;8 ans;25 mn;Tout public;https://mcusercontent.com/228830d2daf74d54c2935571c/files/783106ba-8da2-9fa7-8659-1db672cf6f3c/K3_DP.01.pdf;Esplanade-Centre 5;Esplanade-Centre 5c;222;oui;oui;Programmation;Cubes;Cubes,Programmation;K3 est un jeu de société dans lequel les joueurs ont pour mission de programmer soigneusement leur ascension et d'atteindre le sommet du K3. Un challenge de taille !;https://cdn1.philibertnet.com/516337-large_default/k3.jpg;;https://www.youtube.com/watch?v=2HSnsgXtclg
880;Secret Identity;Bertrand Roux, Alexandre Droit, Kévin Jost, Johan Benvenuto;Funny Fox;3 à 8 joueurs;10 ans;20 mn;Ambiance;https://cdn.1j1ju.com/medias/0e/6a/14-secret-identity-regle.pdf;Esplanade-Centre 2;;183;non;oui;Déduction,Observation;Devinettes Personnages;Devinettes Personnages,Déduction,Observation;Dans Secret Identity, vous vous verrez attribuer une clé Mystère désignant une carte Personnage parmi les 8 disposées au centre de la table. À l’aide de vos cartes Picto, vous devrez faire deviner votre carte Personnage aux autres joueurs, tout en essayant de deviner la leur, pour gagner un maximum de points de victoire. À chaque manche, de nouveaux personnages seront tirées, mais vos cartes Picto ne seront pas remplacées ! À vous de faire les bons choix et de mesurer les risques… À la fin de la 4e manche, le joueur avec le plus de points de victoire remporte la partie !;https://www.gigamic.com/files/catalog/products/images/product/gigamic_reference_secret-identity_box-left_bd.webp;https://funnyfox.fr/wp-content/uploads/sites/21/2019/09/FunnyfoxNEW3-1024x715.png;https://www.youtube.com/watch?v=eUXdUtc4i6M
881;Totemix;François Berdeaux;Les éditions du Crapaud Céleste;1 à 6 joueurs;10 ans;30 mn;Tout public;https://www.play-in.com/pdf/rules_games/totemix_-_regles_fr.pdf;Antigone-Sud 3;;193;non;oui;Coopératif,Pose de tuiles,Simultané;Ecologie;Ecologie,Coopératif,Pose de tuiles,Simultané;Vous devrez renouer des liens ancestraux et collectivement retisser la trame d’une connexion perdue. Les civilisations premières avaient pactisé avec des animaux Totems liés à leur environnement. Six animaux totems à reconstituer pour six environnements à sauver.Vous devrez coordonner vos actions respectives, en temps réel et mixer vos Totems afin d’optimiser vos stratégies pour reconstituer le puzzle choisi en début de partie. Coopération, placement de tuile, temps réel, puzzle dynamique sont les maîtres mots de ce jeu qui se joue contre la montre;https://cdn1.philibertnet.com/567006-large_default/totemix-ulule.jpg;https://www.crapaudceleste.com/templates/technicar/images/logocrapaudpetit.png;https://www.youtube.com/watch?v=AiDS92HMB5Y
882;Agartha;Jérôme Léon, Nicolas Melet, Jérôme Soleil;404 Editions;2 à 4 joueurs;10 ans;60 mn;Tout public;https://cdn.1j1ju.com/medias/c3/ab/bf-agartha-regle.pdf;Antigone-Sud 2;;192;non;oui;Enchères,Gestion de ressources,Paris,Pose de tuiles;Mythologie;Mythologie,Enchères,Gestion de ressources,Paris,Pose de tuiles;Rolhnir a passé sa vie à explorer des mondes souterrains. Il vous a laissé un héritage inestimable : les cartes d’Agartha. Vous êtes ses descendants, prêts à reprendre le flambeau et à explorer le monde. Pour retrouver ses cartes secrètes, vous devrez marcher sur les traces de votre ancêtre et parcourir des terres inconnues en quête d’informations.;https://cdn2.philibertnet.com/537696-thickbox_default/agartha.jpg;https://cf.geekdo-images.com/Sdan0Xj7oc6F_RuNL1xGlA__itemrep/img/gAe6AHf2fpQlbJdv8dteXOuQKi0=/fit-in/246x300/filters:strip_icc()/pic6553140.jpg;https://www.youtube.com/watch?v=5G7uaqVDtt8&t=4s
883;Gyojin Fighter Sushido;JEMS;404 Editions;2 joueurs;14 ans;60 mn;Initiés;https://www.crique-aux-jeux.fr/wp-content/uploads/404ED0520-gyojin-fighter-sushido-regles.pdf;Antigone-Sud 2;;192;non;oui;Affrontement,Cartes,Combinaison;Duel, Japon;Duel, Japon,Affrontement,Cartes,Combinaison;Deux silhouettes se font face : leurs regards se croisent. Elles bondissent pour faire chanter leurs lames au rythme des tambours de guerre. Un combat s’engage dans l’Arène : la victoire se fera par K.O !;https://cdn2.philibertnet.com/532996-thickbox_default/gyojin-fighter-sushido.jpg;https://cf.geekdo-images.com/Sdan0Xj7oc6F_RuNL1xGlA__itemrep/img/gAe6AHf2fpQlbJdv8dteXOuQKi0=/fit-in/246x300/filters:strip_icc()/pic6553140.jpg;https://www.youtube.com/watch?v=qx1cmK6_Sms
884;Osirium;d'Alain T. Puysségur;404 Editions;2 à 4 joueurs;12 ans;30 mn;Tout public;https://www.youtube.com/watch?v=PNQqLIwSkqs;Antigone-Sud 2;;192;non;oui;Connexions,Pose de tuiles;Archéologie, Antiquité;Archéologie, Antiquité,Connexions,Pose de tuiles;Osirium est un jeu de stratégie et de placement de 2 à 4 joueurs où il faut réaliser des combos d’Amulettes sur un plateau, pour accomplir des Rituels (simples ou avancés) ainsi qu’un objectif caché distribué en début de partie, et ce afin d’honorer notre Dieu.;https://cdn2.philibertnet.com/516368-large_default/osirium.jpg;https://cf.geekdo-images.com/Sdan0Xj7oc6F_RuNL1xGlA__itemrep/img/gAe6AHf2fpQlbJdv8dteXOuQKi0=/fit-in/246x300/filters:strip_icc()/pic6553140.jpg;https://www.youtube.com/watch?v=PNQqLIwSkqs
885;Vol de Nuit;Nicolas Minor, Louis-Arnaud Viard, Ronan Legendre, Paul Réguème;404 Editions;2 à 5 joueurs;12 ans;60 mn;Tout public;https://regle.escaleajeux.fr/voldn_rg.pdf;Antigone-Sud 2;;192;non;oui;Communication,Coopératif,Programmation;Aventure, Transports;Aventure, Transports,Communication,Coopératif,Programmation;Dans ce jeu coopératif et familial inspiré du roman d’Antoine de Saint-Exupéry paru en 1931, les joueurs incarnent une équipe de pilotes de l’Aéropostale, chargés de livrer le courrier venu de Patagonie. Cependant, de nombreux dangers les guettent : tempête, vent, brume et autres perturbations agitent le ciel. Leur seul moyen de gagner : communiquer et coopérer, garder espoir et surtout arriver vivants.;https://cdn2.philibertnet.com/505464-large_default/vol-de-nuit.jpg;https://cf.geekdo-images.com/Sdan0Xj7oc6F_RuNL1xGlA__itemrep/img/gAe6AHf2fpQlbJdv8dteXOuQKi0=/fit-in/246x300/filters:strip_icc()/pic6553140.jpg;https://www.youtube.com/watch?v=JyOwu6A9r78
887;Living Forest + ext Kodama;Aske Christiansen;Ludonaute;2 à 4 joueurs;8 ans;45 mn;Initiés;https://www.data.ludonaute.fr/Living_Forest_Kodama/Rules/FR_LivingForestKodama_Rules.pdf;Esplanade-Ouest 2;Esplanade-Ouest 2a;212;oui;oui;Cartes,Deck building,Stop ou encore;Nature, Fantastique;Nature, Fantastique,Cartes,Deck building,Stop ou encore;Dans cette extension de Living Forest, le terrible Onibi est plus dangereux que jamais... Il a pénétré le Cercle des Esprits et attaque férocement l’Arbre sacré. Mais, dans cette bataille, les Esprits de la nature reçoivent l’aide des Kodama, des petits êtres de lumière envoyés par Sanki.;https://cdn1.philibertnet.com/569180-large_default/living-forest-kodama.jpg;https://www.ludonaute.fr/wp-content/uploads/2014/12/LOGO.png;https://www.youtube.com/watch?v=rT-7WErDtO8
888;Colt Express + Convoyeurs;Christophe Raimbault;Ludonaute;2 à 6 joueurs;7 ans;20 mn;Tout public;https://cdn.1j1ju.com/medias/73/bc/cc-colt-express-convoyeurs-train-blinde-regle.pdf;Esplanade-Ouest 2;Esplanade-Ouest 2a;212;oui;oui;Affrontement,Cartes,Combinaison,Pouvoir,Programmation;Western;Western,Affrontement,Cartes,Combinaison,Pouvoir,Programmation;Quand le train de Colt Express croise celui de l’Union Pacific qui transporte de précieux documents top secrets, nos célèbres bandits n’hésitent pas une seconde… Ils sautent d’un train à l’autre et jouent en équipe pour tenter de les dérober. Mais attention, les shotguns rodent et la Gatling sur le toit ne laisse rien présager de bon;https://cdn3.philibertnet.com/554071-large_default/colt-express-convoyeurs-train-blinde.jpg;https://www.ludonaute.fr/wp-content/uploads/2014/12/LOGO.png;https://www.youtube.com/watch?v=-UU-S54GAP0
889;Nimalia;William Liévin;La Boite de Jeu;2 à 4 joueurs;10 ans;30 mn;Tout public;https://www.youtube.com/watch?v=KWD07m8eC4o;Esplanade-Ouest 2;Esplanade-Ouest 2b;213;oui;oui;Cartes,Pose de tuiles;Nature, Animaux;Nature, Animaux,Cartes,Pose de tuiles;Créez la plus belle réserve animalière, où tous les animaux vivent en harmonie. Disposez vos cartes animaux en respectant les objectifs successifs, différents à chaque partie. Ils vous feront gagner des points à chaque manche. Saurez-vous bâtir la meilleure des réserves ?;https://cdn3.philibertnet.com/571519-large_default/nimalia.jpg;https://www.laboitedejeu.fr/wp-content/uploads/2017/06/cropped-cropped-logo-lbdj.png;https://www.youtube.com/watch?v=KWD07m8eC4o
890;Little Secret;Ben & JB;ATM Gaming;3 à 9 joueurs;10 ans;15 mn;Tout public;https://cdn.shopify.com/s/files/1/0567/2986/2204/files/Flyer_Little_Secret.pdf?v=1657630660;Esplanade-Ouest 3;Esplanade-Ouest 3b;217;oui;oui;Rôles cachés;Comtemporain;Comtemporain,Rôles cachés;Le but de Little Secret est d’éliminer les joueurs qui possèdent un mot de passe différent du sien. C'est un jeu intuitif de bluff, d’imagination et d’association de mots. Idéal pour des soirées entre amis ou en famille !;https://cdn1.philibertnet.com/547730-large_default/little-secret.jpg;https://www.atmgaming.eu/wp-content/uploads/2022/04/ATM_Logo.svg;https://littlesecretgame.com/pages/regles-du-jeu
891;Caral;Klaus-Jürgen Wrede;Blue Cocker Games;2 à 4 joueurs;12 ans;90 mn;Tout public;https://cdn.1j1ju.com/medias/37/cf/08-caral-regle.pdf;Esplanade-Ouest 2;Esplanade-Ouest 2a;212;oui;oui;Gestion de ressources,Pose d'ouvriers;Antiquité;Antiquité,Gestion de ressources,Pose d'ouvriers;Caral, plus vieille ville des Amériques (4500 ans), a besoin de votre famille de Caralis et de vos troupeaux d’alpagas pour aider le grand prêtre à construire au moins 7 pyramides et la grande pyramide où se déroule la cérémonie de sacrifice annuelle.;https://cdn3.philibertnet.com/552607-large_default/caral.jpg;https://bluecocker.com/wp-content/themes/bluecockerunderscore/images/logo.svg;https://www.youtube.com/watch?v=jj9jpl5fRek
893;District Noir;Nao Shimamura, Nobutake Dogen;Spiral édition;2 joueurs;10 ans;15 mn;Tout public;https://cdn.1j1ju.com/medias/2d/85/fb-district-noir-regle.pdf;Esplanade-Ouest 2;Esplanade-Ouest 2b;213;oui;oui;Bluff,Majorité,Prise de risque;Lutte de territoire entre gangsters;Lutte de territoire entre gangsters,Bluff,Majorité,Prise de risque;District Noir est un jeu avec de la prise de risque et du bluff.En plus de faire les bons choix il faudra aussi essayer d'amener son adversaire à en faire de mauvais.;https://cdn2.philibertnet.com/557209-large_default/district-noir.jpg;https://subverti.com/assets/img/maps/publishers/spiral-editions/logo.webp;https://www.youtube.com/watch?v=MSXO5a_vg6s
894;Mimetix;Coralie Dussart;Blackrock Games;3 à 12 joueurs;14 ans;30 mn;Ambiance;https://cdn.1j1ju.com/medias/e0/22/5e-mimetix-regle.pdf;Esplanade-Ouest 3;Esplanade-Ouest 3b;217;oui;oui;Mîmes;Devinettes, Expressions;Devinettes, Expressions,Mîmes;Le jeu est simple : mimer et faire deviner le plus d'expressions possibles à votre équipe dans un temps imparti. Extrêmement drôle, convient à tous les types de joueurs (jeunes, ados, adultes, parents, famille, amis) et à toutes les situations (apéros, grandes tablées, vacances..), facile à transporter, culturel (permet de mieux connaître et maitriser la langue française).;https://cdn3.philibertnet.com/447115-large_default/mimetix.jpg;https://blackrockgames.fr/assets/img/logo_white.png;https://www.youtube.com/watch?v=49SL-V9Xjvo
895;La Bête;Charlec;Multivers;2 à 5 joueurs;10 ans;60 mn;Tout public;https://www.philibertnet.com/fr/index.php?controller=attachment&id_attachment=5956;Esplanade-Est 3;;181;non;oui;Asymétrie,Bluff,Déduction,Enquête,Semi-coopératif;Bête du Gévaudan;Bête du Gévaudan,Asymétrie,Bluff,Déduction,Enquête,Semi-coopératif;La Bête est un jeu asymétrique opposant un joueur endossant le rôle de la Bête du Gévaudan à un ou plusieurs joueurs incarnant les Enquêteurs historiques dans la Lozère de la France du XVIIIème siècle.;https://cdn2.philibertnet.com/551507-large_default/la-bete.jpg;https://cf.geekdo-images.com/rZSBwfRKdt54FaWCGT2xSA__itemrep/img/ta0mDGFEfq901evcV2ANwzvJFKo=/fit-in/246x300/filters:strip_icc()/pic6158179.jpg;https://videoregles.net/videoregle/la-bete
